game_id,commence_time,home_team,away_team,home_elo_pre,away_elo_pre,home_win_prob,away_win_prob,home_fair_odds,away_fair_odds,nfl_week_index,kickoff_local,home_score,away_score,winner
2024_03_NYG_CLE,,CLE,NYG,1500.0880180373094,1480.0880180373094,0.6062878237854281,0.3937121762145719,1.6493816315762115,2.539926526059492,,,15.0,21.0,away
2024_03_CHI_IND,,IND,CHI,1480.0880180373094,1500.0880180373094,0.550199353253537,0.44980064674646303,1.81752303794365,2.2232071190499316,,,21.0,16.0,home
2024_03_HOU_MIN,,MIN,HOU,1519.9119819626906,1519.9119819626906,0.5784967523447427,0.42150324765525726,1.7286181745132279,2.3724609610075618,,,34.0,7.0,home
2024_03_PHI_NO,,NO,PHI,1520.0880180373094,1496.3043084773965,0.6114747468877255,0.3885252531122745,1.6353905130012059,2.5738352706536274,,,12.0,15.0,away
2024_03_LAC_PIT,,PIT,LAC,1522.5739221119657,1519.523430267172,0.5827725589101012,0.41722744108989884,1.7159352902102938,2.3967742806843155,,,20.0,10.0,home
2024_03_DEN_TB,,TB,DEN,1520.0,1480.5659479818241,0.6326508893052685,0.36734911069473153,1.5806505877169126,2.7222061273233997,,,7.0,26.0,away
2024_03_GB_TEN,,TEN,GB,1480.0,1499.9119819626906,0.5503247413973454,0.44967525860265456,1.8171089263783982,2.2238270415576222,,,14.0,30.0,away
2024_03_CAR_LV,,LV,CAR,1503.1398700937898,1480.476569732828,0.6099413979723315,0.3900586020276685,1.6395017674228476,2.5637173358096224,,,22.0,36.0,away
2024_03_MIA_SEA,,SEA,MIA,1520.0880180373094,1496.8601299062102,0.6107143447680973,0.3892856552319027,1.6374267422516884,2.568807729132188,,,24.0,3.0,home
2024_03_DET_ARI,,ARI,DET,1500.0,1496.8601299062102,0.5828976542102174,0.41710234578978256,1.7155670344134855,2.397493109530472,,,13.0,20.0,away
2024_03_BAL_DAL,,DAL,BAL,1499.9119819626906,1480.0,0.6061668730677868,0.3938331269322132,1.649710738792173,2.539146485186658,,,25.0,28.0,away
2024_03_SF_LA,,LA,SF,1483.1398700937898,1500.0880180373094,0.5545431083527694,0.44545689164723057,1.803286317939156,2.244886135451076,,,27.0,24.0,home
2024_03_KC_ATL,,ATL,KC,1500.5558214288137,1516.3043084773965,0.5562483656511741,0.4437516343488259,1.7977580910810345,2.253512826983565,,,17.0,22.0,away
2024_03_JAX_BUF,,BUF,JAX,1520.0,1479.9119819626906,0.6335253426918838,0.36647465730811624,1.5784688198122359,2.7287016443247336,,,47.0,10.0,home
2024_03_WAS_CIN,,CIN,WAS,1480.5558214288137,1499.9119819626906,0.5511164014323391,0.4488835985676609,1.814498710981968,2.2277490271217126,,,33.0,38.0,away
2024_04_DAL_NYG,,NYG,DAL,1492.213774513018,1487.7886445013348,0.5846953381575667,0.4153046618424333,1.7102924116875973,2.407870876198833,,,15.0,20.0,away
2024_04_NO_ATL,,ATL,NO,1489.4308541157902,1507.858523099555,0.552438278462785,0.44756172153721496,1.8101569695398378,2.2343287012243955,,,26.0,24.0,home
2024_04_CIN_CAR,,CAR,CIN,1492.6753976922746,1469.533493400167,0.6105966647188277,0.3894033352811723,1.6377423228482386,2.5680314198591563,,,24.0,34.0,away
2024_04_LA_CHI,,CHI,LA,1491.0920051023802,1492.0490079267345,0.5771528815586959,0.42284711844130407,1.7326431729827565,2.3649209285998984,,,24.0,18.0,home
2024_04_MIN_GB,,GB,MIN,1510.9184767906374,1528.3420469157957,0.5538669620245988,0.44613303797540116,1.8054877228000956,2.241483850956445,,,29.0,31.0,away
2024_04_JAX_HOU,,HOU,JAX,1511.4819170095855,1472.5824888165282,0.6319353654607638,0.3680646345392362,1.5824403169315722,2.7169141127939542,,,24.0,20.0,home
2024_04_PIT_IND,,IND,PIT,1489.0840309722387,1530.9184709337637,0.5189377004585387,0.4810622995414613,1.9270135877898054,2.078732839703256,,,27.0,24.0,home
2024_04_DEN_NYJ,,NYJ,DEN,1511.4794533876463,1493.2189657679296,0.603895060424985,0.396104939575015,1.6559168397507014,2.5245835133308616,,,9.0,10.0,away
2024_04_PHI_TB,,TB,PHI,1507.3469822138945,1508.533803415151,0.5768299883126748,0.42317001168732515,1.7336130580262807,2.363116412745445,,,33.0,16.0,home
2024_04_WAS_ARI,,ARI,WAS,1488.3420469157957,1510.9343099913374,0.5465036907447807,0.45349630925521933,1.8298138090104936,2.2050896106349973,,,14.0,42.0,away
2024_04_NE_SF,,SF,NE,1491.1788802043648,1491.572398668834,0.5779442937828432,0.4220557062171568,1.7302705654461226,2.369355479073841,,,30.0,13.0,home
2024_04_KC_LAC,,LAC,KC,1511.178881445374,1527.42927579042,0.5555350886803357,0.44446491131966426,1.8000663151187861,2.249896391215433,,,10.0,17.0,away
